"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","BAL44","PRC44","PMT44","REC44","REP44","BAL45","PRC45","PMT45","REC45","REP45","BAL46","PRC46","PMT46","REC46","REP46","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"62666","Sponsor Assigned",22676117,"08-01-2019","08-31-2019","Ally Bank","06/2018",11544.75,73,"06/2024",0.0975,1,1,"07/2018","True",1,2,0,"VOLKSWAGEN","Passat",2,2016,1,9900,98,"Consumer Bureau","668",2,NA,"False",0.0366,"FL",59,NA,1,10099.2,426.56,0.0975,0.0975,0.01,NA,NA,130.8,NA,9969.54,213.28,213.28,NA,"False",129.66,0,"08-01-2019",1,"Ally Bank","False",NA,NA,NA,0,9838.81,130.73,213.28,NA,0,9568.85,269.96,426.56,NA,0,9358.12,210.73,213.28,NA,0,9219.83,138.29,213.28,NA,0,9082.9,136.93,213.28,NA,0,8944.63,138.27,213.28,NA,0,8800.45,144.18,213.28,NA,0,8659.85,140.6,213.28,NA,0,8659.85,0,0,NA,0,8659.85,0,0,NA,0,8659.85,0,0,NA,0,8659.85,0,0,NA,0,8659.85,0,213.28,NA,0,8659.85,0,0,NA,0,8580.59,79.26,426.56,NA,0,8435.88,144.71,213.28,NA,0,8435.88,0,0,NA,0,8143.56,292.32,426.56,NA,0,7995.54,148.02,213.28,NA,0,7848.47,147.07,213.28,NA,0,7698.09,150.38,213.28,NA,0,7548.56,149.53,213.28,NA,0,7395.77,152.79,213.28,NA,0,7395.77,0,0,NA,0,7247.68,148.09,213.28,NA,0,7098.29,149.39,213.28,NA,0,0,7098.29,7158.97,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"prime",15,28,43,0,0,1
"62726","Sponsor Assigned",23396407,"08-01-2019","08-31-2019","Ally Bank","01/2019",13413.14,73,"01/2025",0.0424,1,1,"02/2019","True",1,2,0,"FORD","F-150",2,2012,2,17650,98,"Consumer Bureau","827",2,NA,"False",0.0423,"MI",66,NA,1,12223.38,211.32,0.0424,0.0424,0.01,NA,NA,166.61,NA,12223.38,211.32,0,NA,"False",0,0,"07-22-2019",0,"Ally Bank","False",NA,NA,NA,0,11899.71,323.67,422.64,NA,0,11724.32,175.39,211.32,NA,0,11453.85,270.47,311.32,NA,0,11179.78,274.07,311.32,NA,0,10898.5,281.28,322.64,NA,0,10625.06,273.44,311.32,NA,0,10353.13,271.93,311.32,NA,0,10075.39,277.74,311.32,NA,0,9806.09,269.3,311.32,NA,0,9528.85,277.24,311.32,NA,0,9246.23,282.62,311.32,NA,0,8967.04,279.19,311.32,NA,0,8688.96,278.08,311.32,NA,0,8688.96,0,0,NA,0,8125.15,563.81,622.64,NA,0,7846.77,278.38,311.32,NA,0,7560.95,285.82,311.32,NA,0,7275.1,285.85,311.32,NA,0,0,7275.1,7287.78,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"super_prime",8,20,28,0,0,1
"62747","Sponsor Assigned",23397779,"08-01-2019","08-31-2019","Ally Bank","01/2019",11977.95,73,"01/2025",0.0784,1,1,"02/2019","True",1,2,0,"DODGE","Dart",2,2016,1,9900,98,"Consumer Bureau","698",2,NA,"False",0.03,"LA",66,NA,1,11364.35,419.52,0.0784,0.0784,0.01,NA,NA,135.14,NA,11230.25,209.76,209.76,NA,"False",134.1,0,"08-02-2019",6,"Ally Bank","False",NA,NA,NA,0,11095.26,134.99,209.76,NA,0,10956.99,138.27,209.76,NA,0,10820.18,136.81,209.76,NA,0,10680.14,140.04,209.76,NA,0,10539.2,140.94,209.76,NA,0,10401.68,137.52,209.76,NA,0,10256.54,145.14,209.76,NA,0,10114.89,141.65,209.76,NA,0,9970.13,144.76,209.76,NA,0,9826.58,143.55,209.76,NA,0,9679.97,146.61,209.76,NA,0,9534.49,145.48,209.76,NA,0,9388.04,146.45,209.76,NA,0,9238.61,149.43,209.76,NA,0,9090.2,148.41,209.76,NA,0,8938.86,151.34,209.76,NA,0,8788.46,150.4,209.76,NA,0,8637.22,151.24,209.76,NA,0,8479.41,157.81,209.76,NA,0,8326.11,153.3,209.76,NA,0,8170,156.11,209.76,NA,0,8014.64,155.36,209.76,NA,0,7856.53,158.11,209.76,NA,0,7699.08,157.45,209.76,NA,0,7540.59,158.49,209.76,NA,0,0,7540.59,7587.56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"prime",8,27,35,0,0,1
"62792","Sponsor Assigned",23399433,"08-01-2019","08-31-2019","Ally Bank","01/2019",17082.95,73,"01/2025",0.0699,1,1,"02/2019","True",1,2,0,"CHEVROLET","Cruze",2,2018,1,14750,98,"Consumer Bureau","745",2,NA,"False",0.079,"TX",66,NA,1,15907.82,291.16,0.0699,0.0699,0.01,NA,NA,196.72,NA,15711.09,291.16,291.16,NA,"False",196.73,0,"08-12-2019",0,"Ally Bank","False",NA,NA,NA,0,15513.19,197.9,291.16,NA,0,15311.15,202.04,291.16,NA,0,15110.88,200.27,291.16,NA,0,14906.53,204.35,291.16,NA,0,14703.79,202.74,291.16,NA,0,14499.68,204.11,291.16,NA,0,14288.83,210.85,291.16,NA,0,14093.18,195.65,291.16,NA,0,13872,221.18,291.16,NA,0,13670.92,201.08,291.16,NA,0,13450.25,220.67,291.16,NA,0,13238.72,211.53,291.16,NA,0,13025.94,212.78,291.16,NA,0,12809.41,216.53,291.16,NA,0,12594.09,215.32,291.16,NA,0,12375.09,219,291.16,NA,0,12157.26,217.83,291.16,NA,0,11938.27,218.99,291.16,NA,0,11711.13,227.14,291.16,NA,0,11489.5,221.63,291.16,NA,0,11264.35,225.15,291.16,NA,0,11040.06,224.29,291.16,NA,0,10812.33,227.73,291.16,NA,0,10585.36,226.97,291.16,NA,0,10357.04,228.32,291.16,NA,0,10125.38,231.66,291.16,NA,0,9894.33,231.05,291.16,NA,0,9660.01,234.32,291.16,NA,0,9426.2,233.81,291.16,NA,0,9191,235.2,291.16,NA,0,8949.12,241.88,291.16,NA,0,8711.09,238.03,291.16,NA,0,8469.98,241.11,291.16,NA,0,8229.1,240.88,291.16,NA,0,7985.22,243.88,291.16,NA,0,7741.47,243.75,291.16,NA,0,7496.27,245.2,291.16,NA,0,7248.18,248.09,291.16,NA,0,7000.05,248.13,291.16,NA,0,6749.11,250.94,291.16,NA,0,6498.02,251.09,291.16,NA,0,6245.44,252.58,291.16,NA,0,5987.77,257.67,291.16,NA,0,5732.16,255.61,291.16,NA,0,5473.93,258.23,291.16,NA,0,5215.27,258.66,291.16,NA,0,7,"prime",8,46,54,1,0,0
"62818","Sponsor Assigned",22668273,"08-01-2019","08-31-2019","Ally Bank","06/2018",14643.38,73,"10/2024",0.0899,1,1,"07/2018","True",1,2,0,"KIA","Optima",2,2015,1,11450,98,"Consumer Bureau","673",2,NA,"False",0.0643,"AL",59,NA,1,13156.86,264.86,0.0899,0.0899,0.01,NA,NA,168.75,NA,12985.97,264.86,264.86,NA,"False",170.89,0,"08-27-2019",0,"Ally Bank","False",NA,NA,NA,0,12985.97,0,0,NA,0,12852.24,133.73,264.86,NA,0,12676.01,176.23,264.86,NA,0,12319.89,356.12,529.72,NA,0,12145.83,174.06,264.86,NA,0,11958.54,187.29,264.86,NA,0,11958.54,0,0,NA,0,11958.54,0,0,NA,0,11958.54,0,0,NA,0,11958.54,0,264.86,NA,0,11884.11,74.43,264.86,NA,0,11718.5,165.61,264.86,NA,0,11513.95,204.55,265,NA,0,11331.25,182.7,264.72,NA,0,11180.5,150.75,264.86,NA,0,10972.39,208.11,285,NA,0,10756.14,216.25,300,NA,0,10525.02,231.12,300,NA,0,10297.61,227.41,300,NA,0,10071.16,226.45,300,NA,0,9838.13,233.03,300,NA,0,9605.98,232.15,300,NA,0,9605.98,0,0,NA,0,0,9605.98,9712.45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"prime",15,25,40,0,0,1
"62830","Sponsor Assigned",24098720,"08-01-2019","08-31-2019","Ally Bank","06/2019",9859.2,73,"06/2025",0.0819,1,1,"07/2019","True",1,2,0,"NISSAN","Frontier",2,2017,2,18500,98,"Consumer Bureau","706",2,NA,"False",0.0348,"FL",71,NA,1,9745.14,173.78,0.0819,0.0819,0.01,NA,NA,105.95,NA,9639.14,173.78,173.78,NA,"False",106,0,"08-26-2019",0,"Ally Bank","False",NA,NA,NA,0,9532.4,106.74,173.78,NA,0,9422.78,109.62,173.78,NA,0,9314.54,108.24,173.78,NA,0,9203.45,111.09,173.78,NA,0,9093.55,109.9,173.78,NA,0,8982.85,110.7,173.78,NA,0,8867.36,115.49,173.78,NA,0,8755.09,112.27,173.78,NA,0,8640.08,115.01,173.78,NA,0,8526.24,113.84,173.78,NA,0,8409.7,116.54,173.78,NA,0,8294.26,115.44,173.78,NA,0,8178.02,116.24,173.78,NA,0,8059.14,118.88,173.78,NA,0,7941.27,117.87,173.78,NA,0,7820.8,120.47,173.78,NA,0,7701.39,119.41,173.78,NA,0,7581.18,120.21,173.78,NA,0,7455.03,126.15,173.78,NA,0,7333.11,121.92,173.78,NA,0,7208.69,124.42,173.78,NA,0,7085.05,123.64,173.78,NA,0,6958.96,126.09,173.78,NA,0,6833.59,125.37,173.78,NA,0,6707.34,126.25,173.78,NA,0,6578.71,128.63,173.78,NA,0,6450.69,128.02,173.78,NA,0,6320.33,130.36,173.78,NA,0,6190.51,129.82,173.78,NA,0,6059.79,130.72,173.78,NA,0,5924.08,135.71,173.78,NA,0,5791.51,132.57,173.78,NA,0,5654.12,137.39,173.78,NA,0,5522.21,131.91,173.78,NA,0,5385.6,136.61,173.78,NA,0,5249.28,136.32,173.78,NA,0,5112.01,137.27,173.78,NA,0,4972.64,139.37,173.78,NA,0,4833.45,139.19,173.78,NA,0,4692.21,141.24,173.78,NA,0,4551.07,141.14,173.78,NA,0,4408.95,142.12,173.78,NA,0,4262.87,146.08,173.78,NA,0,4118.74,144.13,173.78,NA,0,3972.69,146.05,173.78,NA,0,3826.54,146.15,173.78,NA,0,2,"prime",3,46,49,1,0,0
"62832","Sponsor Assigned",22467811,"08-01-2019","08-31-2019","Ally Bank","05/2018",23310,73,"05/2024",0.069,1,1,"06/2018","True",1,2,0,"TOYOTA","Tacoma",2,2014,2,21950,98,"Consumer Bureau","678",2,NA,"False",0.0561,"GA",58,NA,1,19594.44,397.42,0.069,0.069,0.01,NA,NA,282.85,NA,19274.8,397.42,397.42,NA,"False",319.64,0,"08-16-2019",0,"Ally Bank","False",NA,NA,NA,0,18990.33,284.47,397.42,NA,0,18664.7,325.63,397.42,NA,0,18411.94,252.76,397.42,NA,0,18118.93,293.01,397.42,NA,0,17827.55,291.38,397.42,NA,0,17504.07,323.48,397.42,NA,0,17208.95,295.12,397.42,NA,0,16934.81,274.14,397.42,NA,0,16633.17,301.64,397.42,NA,0,16332.96,300.21,397.42,NA,0,16027.91,305.05,397.42,NA,0,15724.16,303.75,397.42,NA,0,15418.64,305.52,397.42,NA,0,15111.33,307.31,397.42,NA,0,14799.38,311.95,397.42,NA,0,14510.77,288.61,397.42,NA,0,14173.65,337.12,397.42,NA,0,13859.29,314.36,397.42,NA,0,13535.23,324.06,397.42,NA,0,13217.13,318.1,397.42,NA,0,12909.66,307.47,397.42,NA,0,12573.25,336.41,397.42,NA,0,12247.14,326.11,397.42,NA,0,11930.75,316.39,397.42,NA,0,11596.48,334.27,397.42,NA,0,11262.63,333.85,397.42,NA,0,10952.5,310.13,397.42,NA,0,10627.55,324.95,397.42,NA,0,10262.27,365.28,417.29,NA,0,9942.45,319.82,397.42,NA,0,9584.5,357.95,397.42,NA,0,9239.62,344.88,397.42,NA,0,8908.57,331.05,397.42,NA,0,8563.36,345.21,397.42,NA,0,8211.27,352.09,397.42,NA,0,7857.31,353.96,397.42,NA,0,7504.45,352.86,397.42,NA,0,7163.78,340.67,397.42,NA,0,6805.63,358.15,417.29,NA,0,6805.63,0,0,NA,0,6467.39,338.24,397.42,NA,0,6111.54,355.85,417.29,NA,0,5739.54,372,417.29,NA,0,5382.27,357.27,397.42,NA,0,4971.56,410.71,437.16,NA,0,4587.16,384.4,417.29,NA,0,15,"prime",16,46,62,1,0,0
"62882","Sponsor Assigned",23320963,"08-01-2019","08-31-2019","Ally Bank","12/2018",20432.55,73,"12/2024",0.0909,1,1,"01/2019","True",1,2,0,"FORD","Escape",2,2016,3,18414,3,"Consumer Bureau","703",2,NA,"False",0.0547,"CA",65,NA,1,18853.97,361.44,0.0909,0.0909,0.01,NA,NA,223.41,NA,18620.13,369.22,370,NA,"False",233.84,0,"08-06-2019",0,"Ally Bank","False",NA,NA,NA,0,18384.6,235.53,370,NA,0,18170.26,214.34,370,NA,0,17926.96,243.3,370,NA,0,17695.36,231.6,370,NA,0,17475.1,220.26,370,NA,0,17230.96,244.14,370,NA,0,16716.22,514.74,740,NA,0,16716.22,0,0,NA,0,16491.53,224.69,370,NA,0,16248.5,243.03,370,NA,0,16007.64,240.86,370,NA,0,15748.96,258.68,370,NA,0,15500.21,248.75,370,NA,0,15253.4,246.81,370,NA,0,15015.99,237.41,370,NA,0,14750.41,265.58,370,NA,0,14490.37,260.04,370,NA,0,14216.67,273.7,400,NA,0,13924.56,292.11,370,NA,0,13669,255.56,370,NA,0,13390.91,278.09,370,NA,0,13390.91,0,0,NA,0,13234.34,156.57,370,NA,0,12976.4,257.94,370,NA,0,12387.26,589.14,730,NA,0,12122.15,265.11,370,NA,0,11821.59,300.56,370,NA,0,11548.74,272.85,370,NA,0,11267.9,280.84,370,NA,0,10984.89,283.01,370,NA,0,10675.55,309.34,375,NA,0,10398.6,276.95,370,NA,0,10133.21,265.39,358.62,NA,0,9507.78,625.43,740,NA,0,9507.78,0,0,NA,0,9234.86,272.92,370,NA,0,8931.56,303.3,370,NA,0,8628.29,303.27,370,NA,0,8327.05,301.24,370,NA,0,8015.12,311.93,370,NA,0,7709,306.12,370,NA,0,7417.05,291.95,362.98,NA,0,7100.62,316.43,370,NA,0,6780.13,320.49,370,NA,0,6465.85,314.28,370,NA,0,6136.11,329.74,370,NA,0,8,"prime",9,46,55,1,0,0
"62928","Sponsor Assigned",22688020,"08-01-2019","08-31-2019","Ally Bank","06/2018",13724,73,"06/2024",0.1009,1,1,"07/2018","True",1,2,0,"CHEVROLET","Equinox",2,2013,3,13450,98,"Consumer Bureau","708",2,NA,"False",0.1265,"IN",59,NA,1,11814.57,254.87,0.1009,0.1009,0.01,NA,NA,153.62,NA,11660.94,254.87,254.87,NA,"False",153.63,0,"08-26-2019",0,"Ally Bank","False",NA,NA,NA,0,11505.99,154.95,254.87,NA,0,11346.53,159.46,254.87,NA,0,11188.89,157.64,254.87,NA,0,11026.8,162.09,254.87,NA,0,10866.23,160.57,254.87,NA,0,10704.22,162.01,254.87,NA,0,10534.93,169.29,254.87,NA,0,10370.09,164.84,254.87,NA,0,10200.99,169.1,254.87,NA,0,10033.3,167.69,254.87,NA,0,9861.41,171.89,254.87,NA,0,9690.82,170.59,254.87,NA,0,9518.77,172.05,254.87,NA,0,9342.62,176.15,254.87,NA,0,9167.59,175.03,254.87,NA,0,8988.54,179.05,254.87,NA,0,8810.65,177.89,254.87,NA,0,8631.28,179.37,254.87,NA,0,8443.22,188.06,254.87,NA,0,0,8443.22,8485.23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"near_prime",15,21,36,0,0,1
"62937","Sponsor Assigned",23406356,"08-01-2019","08-31-2019","Ally Bank","01/2019",17364.42,73,"01/2025",0.0944,1,1,"02/2019","True",1,2,0,"CHEVROLET","Impala",2,2017,1,16025,98,"Consumer Bureau","704",2,NA,"False",0.1347,"TX",66,NA,1,16236.63,305.28,0.0944,0.0944,0.01,NA,NA,187.28,NA,16102.99,318.04,310,NA,"False",133.64,0,"08-27-2019",0,"Ally Bank","False",NA,NA,NA,0,15912.93,190.06,315,NA,0,15699.93,213,320,NA,0,15526.1,173.83,320,NA,0,15335.58,190.52,315,NA,0,15150.8,184.78,307.44,NA,0,14949.94,200.86,322,NA,0,14679.35,270.59,340,NA,0,14381.58,297.77,400,NA,0,14230.46,151.12,318.04,NA,0,14026.2,204.26,318.04,NA,0,13820.31,205.89,318.04,NA,0,13609.21,211.1,318.04,NA,0,13391.53,217.68,330,NA,0,13173.66,217.87,318.04,NA,0,12957.55,216.11,318.04,NA,0,12749.8,207.75,318.04,NA,0,12533.96,215.84,318.04,NA,0,12309.93,224.03,318.04,NA,0,12081.03,228.9,318.04,NA,0,11862.97,218.06,318.04,NA,0,11640.04,222.93,318.04,NA,0,11640.04,0,0,NA,0,11186.02,454.02,636.08,NA,0,10954.77,231.25,318.04,NA,0,10724.56,230.21,318.04,NA,0,10495.28,229.28,318.04,NA,0,10255.96,239.32,318.04,NA,0,10014.84,241.12,318.04,NA,0,9777.09,237.75,318.04,NA,0,9537.44,239.65,318.04,NA,0,9288.47,248.97,318.04,NA,0,9288.47,0,0,NA,0,8801.96,486.51,636.08,NA,0,8801.96,0,0,NA,0,8302.91,499.05,636.08,NA,0,8049.29,253.62,318.04,NA,0,7795.79,253.5,318.04,NA,0,7536.22,259.57,318.04,NA,0,7280.55,255.67,318.04,NA,0,7019,261.55,318.04,NA,0,6757.24,261.76,318.04,NA,0,6757.24,0,0,NA,0,6220.92,536.32,636.08,NA,0,5955.97,264.95,318.04,NA,0,5955.97,0,0,NA,0,5410.36,545.61,636.08,NA,0,7,"prime",8,46,54,1,0,0
"62947","Sponsor Assigned",22659954,"08-01-2019","08-31-2019","Ally Bank","06/2018",9445.26,73,"06/2024",0.0739,1,1,"07/2018","True",1,2,0,"KIA","Forte",2,2015,1,9875,98,"Consumer Bureau","742",2,NA,"False",0.0488,"CT",59,NA,1,8032.83,162.8,0.0739,0.0739,0.01,NA,NA,112.38,NA,7920.44,162.8,162.8,NA,"False",112.39,0,"08-09-2019",0,"Ally Bank","False",NA,NA,NA,0,7807.35,113.09,162.8,NA,0,7691.97,115.38,162.8,NA,0,7577.44,114.53,162.8,NA,0,7460.66,116.78,162.8,NA,0,7349.17,111.49,162.8,NA,0,7227.92,121.25,162.8,NA,0,7107.44,120.48,162.8,NA,0,6989.13,118.31,162.8,NA,0,6872.9,116.23,162.8,NA,0,6748.96,123.94,162.8,NA,0,0,6748.96,6778.94,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"prime",15,12,27,0,0,1
"62988","Sponsor Assigned",23425444,"08-01-2019","08-31-2019","Ally Bank","01/2019",9515.46,73,"01/2025",0.1464,1,1,"02/2019","True",1,2,0,"CHEVROLET","Cruze",2,2014,1,5950,98,"Consumer Bureau","680",2,NA,"False",0.0802,"TX",66,NA,1,8878.91,64.4,0.1464,0.1464,0.01,NA,NA,88.09,NA,8769.3,200.55,220,NA,"False",109.61,0,"08-15-2019",0,"Ally Bank","False",NA,NA,NA,0,8769.3,0,100,NA,0,8691.98,77.32,220,NA,0,8520.87,171.11,275.69,NA,0,1895.06,6625.81,6687,NA,0,1895.06,0,0,NA,0,1653.23,241.83,241.83,NA,0,1473.18,180.05,200.55,NA,0,1290.9,182.28,200.55,NA,0,1105.84,185.06,200.55,NA,0,919,186.84,200.55,NA,0,729.48,189.52,200.55,NA,0,537.98,191.5,200.55,NA,0,344.1,193.88,200.55,NA,0,0,344.1,348.64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"near_prime",8,15,23,0,0,1
