"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"62720","Sponsor Assigned",20424425,"05-01-2017","05-31-2017","Ally Bank","10/2016",85175.77,73,"10/2022",0.0585,1,1,"11/2016","True",1,2,0,"CHEV","CORVETTE            ",1,2017,1,80505,1,"Consumer Bureau","709",2,NA,"False",0.166,"FL",65,NA,1,79071.73,1405.58,0.0585,0.0585,0.01,NA,NA,1024.99,NA,78097.02,1405.58,1405.58,NA,"False",974.71,0,"05-23-2017",0,"Ally Bank","False",NA,NA,NA,0,77029.38,1067.64,1405.58,NA,0,76006.51,1022.87,1405.58,NA,0,75076.01,930.5,1405.58,NA,0,75076.01,0,0,NA,0,0,75076.01,75521.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,6,15,0,0,1
"62747","Sponsor Assigned",20425902,"05-01-2017","05-31-2017","Ally Bank","10/2016",15319,77,"02/2023",0.0695,1,1,"12/2016","True",2,2,0,"VOLK","JETTA               ",1,2016,1,18293,1,"Consumer Bureau","682",2,NA,"False",0.1151,"MO",69,NA,1,14289.51,253.13,0.0695,0.0695,0.01,NA,NA,170.15,NA,14115.87,253.13,253.13,NA,"False",173.64,0,"05-12-2017",0,"Ally Bank","False",NA,NA,NA,0,13948.74,167.13,253.13,NA,0,13775.28,173.46,253.13,NA,0,13598.21,177.07,253.13,NA,0,13430.52,167.69,253.13,NA,0,13254.1,176.42,253.13,NA,0,13079.2,174.9,253.13,NA,0,12900.78,178.42,253.13,NA,0,12721.34,179.44,253.13,NA,0,12545.72,175.62,253.13,NA,0,12359.47,186.25,253.13,NA,0,12179.29,180.18,253.13,NA,0,11991.09,188.2,253.13,NA,0,11813.3,177.79,253.13,NA,0,11636.64,176.66,253.13,NA,0,11445.55,191.09,253.13,NA,0,11257.8,187.75,253.13,NA,0,11066.83,190.97,253.13,NA,0,10883.23,183.6,253.13,NA,0,10690.19,193.04,253.13,NA,0,10504.23,185.96,253.13,NA,0,10309.1,195.13,253.13,NA,0,10112.89,196.21,253.13,NA,0,9915.6,197.29,253.13,NA,0,9722.88,192.72,253.13,NA,0,9527.14,195.74,253.13,NA,0,9332.06,195.08,253.13,NA,0,9130.46,201.6,253.13,NA,0,8929.48,200.98,253.13,NA,0,8727.35,202.13,253.13,NA,0,8525.73,201.62,253.13,NA,0,8321.3,204.43,253.13,NA,0,8117.24,204.06,253.13,NA,0,7911.89,205.35,253.13,NA,0,7702.33,209.56,253.13,NA,0,7494.54,207.79,253.13,NA,0,7284.1,210.44,253.13,NA,0,7073.85,210.25,253.13,NA,0,6861.02,212.83,253.13,NA,0,6648.28,212.74,253.13,NA,0,6434.29,213.99,253.13,NA,0,6217.81,216.48,253.13,NA,0,6217.81,0,0,NA,0,5783.4,434.41,507.13,NA,0,8,"prime",5,43,48,1,0,0
"62758","Sponsor Assigned",20426180,"05-01-2017","05-31-2017","Ally Bank","10/2016",33827.5,73,"10/2022",0.0714,1,1,"11/2016","True",1,2,0,"JEEP","WRANGLER UNL        ",1,2017,3,41359,1,"Consumer Bureau","741",2,NA,"False",0.1997,"MO",65,NA,1,29337.16,0,0.0714,0.0714,0.01,NA,NA,394,NA,29337.16,579,0,NA,"False",0,0,"04-06-2017",0,"Ally Bank","False",NA,NA,NA,0,29337.16,0,0,NA,0,28347.89,989.27,1500,NA,0,28347.89,0,0,NA,0,28347.89,0,0,NA,0,28347.89,0,0,NA,0,28079.84,268.05,1000,NA,0,27810.53,269.31,500,NA,0,26834.83,975.7,1100,NA,0,26834.83,0,0,NA,0,26107.78,727.05,1000,NA,0,26107.78,0,0,NA,0,25455.05,652.73,1000,NA,0,25455.05,0,0,NA,0,25008.57,446.48,800,NA,0,24725.97,282.6,400,NA,0,23796.6,929.37,1117,NA,0,23796.6,0,0,NA,0,23443.41,353.19,558,NA,0,23043.25,400.16,579,NA,0,22572.42,470.83,579,NA,0,22156.78,415.64,579,NA,0,21694.8,461.98,579,NA,0,21264.33,430.47,579,NA,0,20818.43,445.9,579,NA,0,20341.23,477.2,579,NA,0,19897.51,443.72,579,NA,0,19431.38,466.13,579,NA,0,18970.21,461.17,579,NA,0,18517.37,452.84,579,NA,0,17811.54,705.83,800,NA,0,17133.48,678.06,800,NA,0,16286.66,846.82,937,NA,0,15943.15,343.51,442,NA,0,15454.35,488.8,579,NA,0,14747.81,706.54,800,NA,0,13476.06,1271.75,1358,NA,0,11960.06,1516,1579,NA,0,10455.62,1504.44,1579,NA,0,8931.59,1524.03,1579,NA,0,8422.29,509.3,579,NA,0,7892.58,529.71,579,NA,0,7361.31,531.27,579,NA,0,5816.67,1544.64,1579,NA,0,8,"prime",9,4,13,0,1,0
"62772","Sponsor Assigned",20426521,"05-01-2017","05-31-2017","Ally Bank","10/2016",26297.8,74,"12/2022",0.0399,1,1,"12/2016","True",2,2,0,"HOND","PILOT               ",1,2016,3,28722,1,"Consumer Bureau","696",2,NA,"False",0.0522,"FL",66,NA,1,24748.22,823.96,0.0399,0.0399,0.01,NA,NA,330.81,NA,24748.22,411.98,0,NA,"False",0,0,"04-24-2017",6,"Ally Bank","False",NA,NA,NA,0,24447.15,301.07,411.98,NA,0,23774.48,672.67,823.96,NA,0,23774.48,0,0,NA,0,23095.47,679.01,844.55,NA,0,22756.7,338.77,411.98,NA,0,22416.85,339.85,411.98,NA,0,22416.85,0,0,NA,0,21753.63,663.22,823.96,NA,0,21410.6,343.03,411.98,NA,0,21066.49,344.11,411.98,NA,0,20723.59,342.9,411.98,NA,0,20379.56,344.03,411.98,NA,0,20379.56,0,0,NA,0,19697.19,682.37,823.96,NA,0,19351.95,345.24,411.98,NA,0,18999.2,352.75,411.98,NA,0,18643.29,355.91,411.98,NA,0,18643.29,0,0,NA,0,17960.89,682.4,823.96,NA,0,17960.89,0,0,NA,0,17242.06,718.83,823.96,NA,0,16886.62,355.44,411.98,NA,0,16531.86,354.76,411.98,NA,0,16531.86,0,0,NA,0,16187.21,344.65,435,NA,0,15804.2,383.01,409.55,NA,0,15464.77,339.43,411.98,NA,0,15075.41,389.36,435,NA,0,14997.96,77.45,123.59,NA,0,14758.93,239.03,284.93,NA,0,14390.68,368.25,436,NA,0,14016.16,374.52,418.53,NA,0,13708.52,307.64,400,NA,0,13347.83,360.69,413,NA,0,13347.83,0,0,NA,0,13347.83,0,0,NA,0,13347.83,0,0,NA,0,13120.22,227.61,431.56,NA,0,12772.6,347.62,411.98,NA,0,12385.68,386.92,411.98,NA,0,12014.21,371.47,411.98,NA,0,11638.9,375.31,411.98,NA,0,11285.29,353.61,411.98,NA,0,8,"super_prime",8,36,44,0,1,0
"62802","Sponsor Assigned",20427713,"05-01-2017","05-31-2017","Ally Bank","10/2016",26227.04,74,"11/2022",0.0299,1,1,"12/2016","True",2,2,0,"CHEV","SS                  ",1,2015,1,48168,1,"Consumer Bureau","803",2,NA,"False",0.0435,"TX",66,NA,1,24560.14,398.85,0.0299,0.0299,0.01,NA,NA,338.44,NA,24223.65,398.85,398.85,NA,"False",336.49,0,"05-01-2017",0,"Ally Bank","False",NA,NA,NA,0,23888.29,335.36,398.85,NA,0,23555.96,332.33,398.85,NA,0,23209.2,346.76,398.85,NA,0,22874.98,334.22,398.85,NA,0,22532.34,342.64,398.85,NA,0,22183.32,349.02,398.85,NA,0,21844.43,338.89,398.85,NA,0,21499.25,345.18,398.85,NA,0,21153.23,346.02,398.85,NA,0,20808.09,345.14,398.85,NA,0,20456.96,351.13,398.85,NA,0,0,20456.96,20553.49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"super_prime",8,13,21,0,0,1
"62803","Sponsor Assigned",20427731,"05-01-2017","05-31-2017","Ally Bank","10/2016",29683,73,"10/2022",0.0605,1,1,"11/2016","True",1,2,0,"JEEP","WRANGLER UNL        ",1,2017,3,35274,1,"Consumer Bureau","714",2,NA,"False",0.1095,"MO",65,NA,1,27590.84,492.63,0.0605,0.0605,0.01,NA,NA,355.4,NA,27235.4,492.63,492.63,NA,"False",355.44,0,"05-24-2017",0,"Ally Bank","False",NA,NA,NA,0,26882.71,352.69,492.63,NA,0,26523.75,358.96,492.63,NA,0,26167.4,356.35,492.63,NA,0,25809.22,358.18,492.63,NA,0,25444.92,364.3,492.63,NA,0,25083.03,361.89,492.63,NA,0,24715.12,367.91,492.63,NA,0,24349.48,365.64,492.63,NA,0,23981.96,367.52,492.63,NA,0,23600.63,381.33,492.63,NA,0,23229.26,371.37,492.63,NA,0,22852.13,377.13,492.63,NA,0,22476.91,375.22,492.63,NA,0,22096.04,380.87,492.63,NA,0,21716.94,379.1,492.63,NA,0,21335.89,381.05,492.63,NA,0,20949.35,386.54,492.63,NA,0,20564.36,384.99,492.63,NA,0,20173.98,390.38,492.63,NA,0,0,20173.98,20207.41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,21,30,0,0,1
"62816","Sponsor Assigned",20428070,"05-01-2017","05-31-2017","Ally Bank","10/2016",20699.22,74,"11/2022",0.1135,1,1,"12/2016","True",2,2,0,"KIA ","SOUL                ",1,2016,3,17786,1,"Consumer Bureau","667",2,NA,"False",0.1816,"GA",66,NA,1,19768.68,396.92,0.1135,0.1135,0.01,NA,NA,215.33,NA,19534.65,399.56,400,NA,"False",234.03,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,19383.69,150.96,400,NA,0,19140.4,243.29,400,NA,0,0,19140.4,19241.57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"near_prime",8,4,12,0,0,1
"62820","Sponsor Assigned",20427882,"05-01-2017","05-31-2017","Ally Bank","10/2016",23403.51,74,"11/2022",0.0499,1,1,"12/2016","True",2,2,0,"FORD","FOCUS               ",1,2016,1,24712,1,"Consumer Bureau","721",2,NA,"False",0.1079,"WV",66,NA,1,20188.84,0,0.0499,0.0499,0.01,NA,NA,287.21,NA,19479.92,377.58,800,NA,"False",708.92,0,"05-08-2017",0,"Ally Bank","False",NA,NA,NA,0,19159.81,320.11,400,NA,0,18735.77,424.04,500,NA,0,17877.89,857.88,1000,NA,0,17877.89,0,0,NA,0,17765.87,112.02,200,NA,0,17343.59,422.28,500,NA,0,16909.97,433.62,500,NA,0,16488.56,421.41,500,NA,0,16256.18,232.38,300,NA,0,16018.4,237.78,300,NA,0,15784.09,234.31,300,NA,0,15553.14,230.95,300,NA,0,15314.8,238.34,300,NA,0,15083.89,230.91,300,NA,0,14845.75,238.14,300,NA,0,14604.6,241.15,300,NA,0,14212.5,392.1,450,NA,0,13776.61,435.89,500,NA,0,13776.61,0,0,NA,0,13393.38,383.23,500,NA,0,12946.47,446.91,500,NA,0,12496.02,450.45,500,NA,0,12052.39,443.63,500,NA,0,12052.39,0,0,NA,0,11849.6,202.79,300,NA,0,11603.05,246.55,300,NA,0,11603.05,0,0,NA,0,11395.05,208,300,NA,0,11046.45,348.6,400,NA,0,10590.24,456.21,500,NA,0,10133.67,456.57,500,NA,0,9779.36,354.31,400,NA,0,9416.69,362.67,400,NA,0,8955.21,461.48,500,NA,0,8595.5,359.71,400,NA,0,8128.31,467.19,500,NA,0,7664.88,463.43,500,NA,0,7296.23,368.65,400,NA,0,6925.08,371.15,400,NA,0,6657.18,267.9,300,NA,0,6382.59,274.59,300,NA,0,6382.59,0,0,NA,0,6036.54,346.05,400,NA,0,8,"super_prime",8,43,51,1,0,0
"62830","Sponsor Assigned",20428742,"05-01-2017","05-31-2017","Ally Bank","10/2016",23388.25,73,"10/2022",0.0399,1,1,"11/2016","True",1,2,0,"CHEV","TRAX                ",1,2015,3,26467,1,"Consumer Bureau","743",2,NA,"False",0.0732,"MS",65,NA,1,21617.68,0,0.0399,0.0399,0.01,NA,NA,294.83,NA,0,365.81,21664.94,NA,"False",21617.68,0,"05-09-2017",0,"Ally Bank","False",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"super_prime",9,1,10,0,0,1
"62846","Sponsor Assigned",20429023,"05-01-2017","05-31-2017","Ally Bank","10/2016",33633.23,73,"10/2022",0.0399,1,1,"11/2016","True",1,2,0,"CADI","XT5                 ",1,2017,3,46453,1,"Consumer Bureau","751",2,NA,"False",0.0664,"TN",65,NA,1,31522.11,526.04,0.0399,0.0399,0.01,NA,NA,423.97,NA,30679.11,526.04,1052.08,NA,"False",843,0,"05-24-2017",0,"Ally Bank","False",NA,NA,NA,0,30270.44,408.67,526.04,NA,0,29837.04,433.4,526.04,NA,0,29408.84,428.2,526.04,NA,0,28988.88,419.96,526.04,NA,0,28554.73,434.15,526.04,NA,0,28125.45,429.28,526.04,NA,0,27697.79,427.66,526.04,NA,0,27256.52,441.27,526.04,NA,0,26825.82,430.7,526.04,NA,0,26370.15,455.67,526.04,NA,0,25944.99,425.16,526.04,NA,0,25506.86,438.13,526.04,NA,0,25067.25,439.61,526.04,NA,0,24620.67,446.58,526.04,NA,0,24186.13,434.54,526.04,NA,0,23736.75,449.38,526.04,NA,0,23280.76,455.99,526.04,NA,0,23280.76,0,0,NA,0,22395.37,885.39,1052.08,NA,0,21932.97,462.4,526.04,NA,0,21478.85,454.12,526.04,NA,0,21023.24,455.61,526.04,NA,0,20573.03,450.21,526.04,NA,0,20112.2,460.83,526.04,NA,0,19656.51,455.69,526.04,NA,0,19190.63,465.88,526.04,NA,0,18735.91,454.72,526.04,NA,0,18271.31,464.6,526.04,NA,0,17807.18,464.13,526.04,NA,0,17807.18,0,0,NA,0,16866.62,940.56,1052.08,NA,0,16404.98,461.64,526.04,NA,0,15932.59,472.39,526.04,NA,0,15932.59,0,0,NA,0,14976.38,956.21,1052.08,NA,0,14505.85,470.53,526.04,NA,0,14025.67,480.18,526.04,NA,0,13548.56,477.11,526.04,NA,0,13066.83,481.73,526.04,NA,0,13066.83,0,0,NA,0,12101.49,965.34,1052.08,NA,0,11612.39,489.1,526.04,NA,0,11131.92,480.47,526.04,NA,0,8,"super_prime",9,43,52,1,0,0
"62847","Sponsor Assigned",20429026,"05-01-2017","05-31-2017","Ally Bank","10/2016",14581,74,"11/2022",0.1009,1,1,"12/2016","True",2,2,0,"HOND","FIT                 ",1,2017,1,19031,1,"Consumer Bureau","681",2,NA,"False",0.0906,"VA",66,NA,1,13879.22,271.91,0.1009,0.1009,0.01,NA,NA,156.83,NA,13722.4,271.91,271.91,NA,"False",156.82,0,"05-08-2017",0,"Ally Bank","False",NA,NA,NA,0,13568.08,154.32,271.91,NA,0,13408.68,159.4,271.91,NA,0,13251.67,157.01,271.91,NA,0,13093.31,158.36,271.91,NA,0,12929.98,163.33,271.91,NA,0,12768.87,161.11,271.91,NA,0,12602.85,166.02,271.91,NA,0,12438.93,163.92,271.91,NA,0,12273.61,165.32,271.91,NA,0,12096.69,176.92,271.91,NA,0,11928.44,168.25,271.91,NA,0,11755.45,172.99,271.91,NA,0,11584.27,171.18,271.91,NA,0,11408.42,175.85,271.91,NA,0,11234.27,174.15,271.91,NA,0,11058.63,175.64,271.91,NA,0,10878.42,180.21,271.91,NA,0,10699.73,178.69,271.91,NA,0,10516.55,183.18,271.91,NA,0,10334.75,181.8,271.91,NA,0,10151.4,183.35,271.91,NA,0,9958.06,193.34,271.91,NA,0,0,9958.06,10046.09,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"near_prime",8,24,32,0,0,1
"62872","Sponsor Assigned",20429623,"05-01-2017","05-31-2017","Ally Bank","10/2016",36544.73,73,"10/2022",0.0564,1,1,"11/2016","True",1,2,0,"RAM ","PROMASTER 25        ",1,2015,2,38389,1,"Consumer Bureau","753",2,NA,"False",0.0721,"TN",65,NA,1,34497.2,601.17,0.0564,0.0564,0.01,NA,NA,443.86,NA,33464.92,601.17,1232.39,NA,"False",1032.28,30.05,"05-24-2017",0,"Ally Bank","False",NA,NA,NA,0,33049.9,415.02,601.17,NA,0,33049.9,0,0,NA,0,32101.99,947.91,1202.34,NA,0,32101.99,0,0,NA,0,31235.89,866.1,1202.34,NA,0,30779.51,456.38,601.17,NA,0,30340.04,439.47,601.17,NA,0,30340.04,0,0,NA,0,29987.34,352.7,631.22,NA,0,29455.67,531.67,601.17,NA,0,28991.04,464.63,601.17,NA,0,28519.78,471.26,601.17,NA,0,28046.4,473.38,601.17,NA,0,27609.91,436.49,631.22,NA,0,27128.19,481.72,601.17,NA,0,0,27128.19,27313.33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,17,26,0,0,1
